specimen_id,country,unique_countries,specimen_count
cicindelidae_34_5_4_tray_01_spec_022,,,
cicindelidae_34_5_4_tray_01_spec_023,,,
cicindelidae_34_5_4_tray_01_spec_024,,,
cicindelidae_34_5_4_tray_01_spec_025,,,
cicindelidae_34_5_4_tray_01_spec_026,,,
cicindelidae_34_5_4_tray_01_spec_027,,,
cicindelidae_34_5_4_tray_01_spec_028,,,
cicindelidae_34_5_4_tray_01_spec_029,,,
cicindelidae_34_5_4_tray_01_spec_030,,,
cicindelidae_34_5_4_tray_01_spec_031,,,
cicindelidae_34_5_4_tray_01_spec_032,,,
cicindelidae_34_5_4_tray_02_spec_001,,,
cicindelidae_34_5_4_tray_02_spec_002,,,
cicindelidae_34_5_4_tray_02_spec_004,,,
cicindelidae_34_5_4_tray_02_spec_005,,,
cicindelidae_34_5_4_tray_02_spec_006,,,
cicindelidae_34_5_4_tray_02_spec_007,,,
cicindelidae_34_5_4_tray_02_spec_008,,,
cicindelidae_34_5_4_tray_02_spec_009,,,
cicindelidae_34_5_4_tray_02_spec_010,,,
cicindelidae_34_5_4_tray_02_spec_011,,,
cicindelidae_34_5_4_tray_02_spec_012,,,
cicindelidae_34_5_4_tray_02_spec_013,,,
cicindelidae_34_5_4_tray_02_spec_014,,,
cicindelidae_34_5_4_tray_02_spec_015,,,
cicindelidae_34_5_4_tray_02_spec_016,,,
cicindelidae_34_5_4_tray_02_spec_017,,,
cicindelidae_34_5_4_tray_02_spec_018,,,
cicindelidae_34_5_4_tray_02_spec_019,,,
cicindelidae_34_5_4_tray_02_spec_020,,,
cicindelidae_34_5_4_tray_02_spec_021,,,
cicindelidae_34_5_4_tray_02_spec_022,,,
cicindelidae_34_5_4_tray_02_spec_023,,,
cicindelidae_34_5_4_tray_02_spec_024,,,
cicindelidae_34_5_4_tray_02_spec_025,,,
cicindelidae_34_5_4_tray_02_spec_026,,,
cicindelidae_34_5_4_tray_02_spec_027,,,
cicindelidae_34_5_4_tray_02_spec_028,,,
cicindelidae_34_5_4_tray_02_spec_029,,,
cicindelidae_34_5_4_tray_02_spec_030,,,
cicindelidae_34_5_4_tray_02_spec_031,,,
cicindelidae_34_5_4_tray_02_spec_032,,,
cicindelidae_34_5_4_tray_02_spec_033,,,
cicindelidae_34_5_4_tray_02_spec_034,,,
cicindelidae_34_5_4_tray_02_spec_035,,,
cicindelidae_34_5_4_tray_02_spec_036,,,
cicindelidae_34_5_4_tray_02_spec_037,,,
cicindelidae_34_5_4_tray_02_spec_038,,,
cicindelidae_34_5_4_tray_02_spec_039,,,
cicindelidae_34_5_4_tray_02_spec_040,,,
cicindelidae_34_5_4_tray_03_spec_002,,,
cicindelidae_34_5_4_tray_03_spec_003,,,
cicindelidae_34_5_4_tray_03_spec_004,,,
cicindelidae_34_5_4_tray_03_spec_005,,,
cicindelidae_34_5_4_tray_03_spec_006,,,
cicindelidae_34_5_4_tray_03_spec_007,,,
cicindelidae_34_5_4_tray_03_spec_008,,,
cicindelidae_34_5_4_tray_03_spec_010,,,
cicindelidae_34_5_4_tray_03_spec_011,,,
cicindelidae_34_5_4_tray_03_spec_012,,,
cicindelidae_34_5_4_tray_03_spec_013,,,
cicindelidae_34_5_4_tray_03_spec_016,,,
cicindelidae_34_5_4_tray_03_spec_020,,,
cicindelidae_34_5_4_tray_03_spec_022,,,
cicindelidae_34_5_4_tray_03_spec_023,,,
cicindelidae_34_5_4_tray_03_spec_024,,,
cicindelidae_34_5_4_tray_03_spec_025,,,
cicindelidae_34_5_4_tray_03_spec_026,,,
cicindelidae_34_5_4_tray_04_spec_001,,,
cicindelidae_34_5_4_tray_04_spec_013,,,
cicindelidae_34_5_4_tray_04_spec_014,,,
cicindelidae_34_5_4_tray_04_spec_015,,,
cicindelidae_34_5_4_tray_04_spec_016,,,
cicindelidae_34_5_4_tray_04_spec_018,,,
cicindelidae_34_5_4_tray_04_spec_021,,,
cicindelidae_34_5_4_tray_04_spec_023,,,
cicindelidae_34_5_4_tray_04_spec_024,,,
cicindelidae_34_5_4_tray_04_spec_025,,,
cicindelidae_34_5_4_tray_04_spec_026,,,
cicindelidae_34_5_4_tray_04_spec_030,,,
cicindelidae_34_5_4_tray_04_spec_031,,,
cicindelidae_34_5_4_tray_04_spec_032,,,
cicindelidae_34_5_4_tray_04_spec_033,,,
cicindelidae_34_5_4_tray_04_spec_034,,,
cicindelidae_34_5_4_tray_04_spec_038,,,
cicindelidae_34_5_4_tray_04_spec_039,,,
cicindelidae_34_5_4_tray_04_spec_040,,,
cicindelidae_34_5_4_tray_04_spec_041,,,
cicindelidae_34_5_4_tray_05_spec_001,,,
cicindelidae_34_5_4_tray_05_spec_003,,,
cicindelidae_34_5_4_tray_05_spec_017,,,
cicindelidae_34_5_4_tray_05_spec_018,,,
cicindelidae_34_5_4_tray_05_spec_019,,,
cicindelidae_34_5_4_tray_05_spec_020,,,
cicindelidae_34_5_4_tray_05_spec_021,,,
cicindelidae_34_5_4_tray_05_spec_022,,,
cicindelidae_34_5_4_tray_05_spec_023,,,
cicindelidae_34_5_4_tray_05_spec_024,,,
cicindelidae_34_5_4_tray_05_spec_025,,,
cicindelidae_34_5_4_tray_05_spec_026,,,
cicindelidae_34_5_4_tray_05_spec_027,,,
cicindelidae_34_5_4_tray_05_spec_029,,,
cicindelidae_34_5_4_tray_05_spec_030,,,
cicindelidae_34_5_4_tray_05_spec_031,,,
cicindelidae_34_5_4_tray_05_spec_032,,,
cicindelidae_34_5_4_tray_05_spec_033,,,
cicindelidae_34_5_4_tray_05_spec_034,,,
cicindelidae_34_5_4_tray_05_spec_035,,,
cicindelidae_34_5_4_tray_05_spec_037,,,
cicindelidae_34_5_4_tray_05_spec_038,,,
cicindelidae_34_5_4_tray_05_spec_039,,,
cicindelidae_34_5_4_tray_05_spec_040,,,
cicindelidae_34_5_4_tray_05_spec_041,,,
cicindelidae_34_5_4_tray_05_spec_042,,,
cicindelidae_34_5_4_tray_06_spec_002,,,
cicindelidae_34_5_4_tray_06_spec_003,,,
cicindelidae_34_5_4_tray_06_spec_004,,,
cicindelidae_34_5_4_tray_06_spec_005,,,
cicindelidae_34_5_4_tray_06_spec_006,,,
cicindelidae_34_5_4_tray_06_spec_007,,,
cicindelidae_34_5_4_tray_06_spec_008,,,
cicindelidae_34_5_4_tray_06_spec_015,,,
cicindelidae_34_5_4_tray_06_spec_016,,,
cicindelidae_34_5_4_tray_06_spec_017,,,
cicindelidae_34_5_4_tray_06_spec_020,,,
cicindelidae_34_5_4_tray_06_spec_021,,,
cicindelidae_34_5_4_tray_06_spec_022,,,
cicindelidae_34_5_4_tray_06_spec_023,,,
cicindelidae_34_5_4_tray_06_spec_024,,,
cicindelidae_34_5_4_tray_06_spec_025,,,
cicindelidae_34_5_4_tray_06_spec_026,,,
cicindelidae_34_5_4_tray_06_spec_027,,,
cicindelidae_34_5_4_tray_06_spec_028,,,
cicindelidae_34_5_4_tray_06_spec_029,,,
cicindelidae_34_5_4_tray_06_spec_030,,,
cicindelidae_34_5_4_tray_06_spec_031,,,
cicindelidae_34_5_4_tray_06_spec_032,,,
cicindelidae_34_5_4_tray_06_spec_033,,,
cicindelidae_34_5_4_tray_06_spec_034,,,
cicindelidae_34_5_4_tray_06_spec_036,,,
cicindelidae_34_5_4_tray_06_spec_037,,,
cicindelidae_34_5_4_tray_06_spec_038,,,
cicindelidae_34_5_4_tray_06_spec_039,,,
cicindelidae_34_5_4_tray_06_spec_040,,,
cicindelidae_34_5_4_tray_06_spec_041,,,
cicindelidae_34_5_4_tray_06_spec_042,,,
cicindelidae_34_5_4_tray_06_spec_043,,,
cicindelidae_34_5_4_tray_07_spec_003,,,
cicindelidae_34_5_4_tray_07_spec_008,,,
cicindelidae_34_5_4_tray_07_spec_009,,,
cicindelidae_34_5_4_tray_07_spec_010,,,
cicindelidae_34_5_4_tray_07_spec_012,,,
cicindelidae_34_5_4_tray_07_spec_016,,,
cicindelidae_34_5_4_tray_07_spec_017,,,
cicindelidae_34_5_4_tray_07_spec_018,,,
cicindelidae_34_5_4_tray_07_spec_019,,,
cicindelidae_34_5_4_tray_07_spec_020,,,
cicindelidae_34_5_4_tray_07_spec_021,,,
cicindelidae_34_5_4_tray_07_spec_022,,,
cicindelidae_34_5_4_tray_07_spec_023,,,
cicindelidae_34_5_4_tray_07_spec_024,,,
cicindelidae_34_5_4_tray_07_spec_025,,,
cicindelidae_34_5_4_tray_07_spec_026,,,
cicindelidae_34_5_4_tray_07_spec_027,,,
cicindelidae_34_5_4_tray_07_spec_028,,,
cicindelidae_34_5_4_tray_07_spec_029,,,
cicindelidae_34_5_4_tray_07_spec_030,,,
cicindelidae_34_5_4_tray_07_spec_031,,,
cicindelidae_34_5_4_tray_07_spec_032,,,
cicindelidae_34_5_4_tray_07_spec_033,,,
cicindelidae_34_5_4_tray_07_spec_034,,,
cicindelidae_34_5_4_tray_07_spec_035,,,
cicindelidae_34_5_4_tray_07_spec_036,,,
cicindelidae_34_5_4_tray_07_spec_037,,,
cicindelidae_34_5_4_tray_07_spec_038,,,
cicindelidae_34_5_4_tray_07_spec_039,,,
cicindelidae_34_5_4_tray_07_spec_040,,,
cicindelidae_34_5_4_tray_07_spec_041,,,
cicindelidae_34_5_4_tray_07_spec_042,,,
cicindelidae_34_5_4_tray_07_spec_043,,,
cicindelidae_34_5_4_tray_07_spec_044,,,
cicindelidae_34_5_4_tray_07_spec_045,,,
cicindelidae_34_5_4_tray_07_spec_046,,,
cicindelidae_34_5_4_tray_07_spec_047,,,
cicindelidae_34_5_4_tray_07_spec_048,,,
cicindelidae_34_5_4_tray_07_spec_049,,,
cicindelidae_34_5_4_tray_08_spec_002,,,
cicindelidae_34_5_4_tray_08_spec_004,,,
cicindelidae_34_5_4_tray_08_spec_005,,,
cicindelidae_34_5_4_tray_08_spec_006,,,
cicindelidae_34_5_4_tray_08_spec_007,,,
cicindelidae_34_5_4_tray_08_spec_009,,,
cicindelidae_34_5_4_tray_08_spec_012,,,
cicindelidae_34_5_4_tray_08_spec_016,,,
cicindelidae_34_5_4_tray_08_spec_017,,,
cicindelidae_34_5_4_tray_08_spec_018,,,
cicindelidae_34_5_4_tray_08_spec_019,,,
cicindelidae_34_5_4_tray_08_spec_020,,,
cicindelidae_34_5_4_tray_08_spec_021,,,
cicindelidae_34_5_4_tray_08_spec_022,,,
cicindelidae_34_5_4_tray_08_spec_023,,,
cicindelidae_34_5_4_tray_08_spec_024,,,
cicindelidae_34_5_4_tray_08_spec_025,,,
cicindelidae_34_5_4_tray_08_spec_026,,,
cicindelidae_34_5_4_tray_08_spec_027,,,
cicindelidae_34_5_4_tray_08_spec_028,,,
cicindelidae_34_5_4_tray_08_spec_029,,,
cicindelidae_34_5_4_tray_08_spec_030,,,
cicindelidae_34_5_4_tray_08_spec_031,,,
cicindelidae_34_5_4_tray_08_spec_032,,,
cicindelidae_34_5_4_tray_08_spec_033,,,
cicindelidae_34_5_4_tray_08_spec_034,,,
cicindelidae_34_5_4_tray_08_spec_035,,,
cicindelidae_34_5_4_tray_08_spec_036,,,
cicindelidae_34_5_4_tray_08_spec_037,,,
cicindelidae_34_5_4_tray_08_spec_039,,,
cicindelidae_34_5_4_tray_08_spec_040,,,
cicindelidae_34_5_4_tray_09_spec_005,,,
cicindelidae_34_5_4_tray_09_spec_038,,,
cicindelidae_34_5_4_tray_10_spec_016,,,
cicindelidae_34_5_4_tray_10_spec_021,,,
cicindelidae_34_5_4_tray_10_spec_025,,,
cicindelidae_34_5_4_tray_10_spec_026,,,
cicindelidae_34_5_4_tray_10_spec_027,,,
cicindelidae_34_5_4_tray_10_spec_028,,,
cicindelidae_34_5_4_tray_10_spec_029,,,
cicindelidae_34_5_4_tray_10_spec_030,,,
cicindelidae_34_5_4_tray_10_spec_031,,,
cicindelidae_34_5_4_tray_11_spec_003,,,
cicindelidae_34_5_4_tray_11_spec_004,,,
cicindelidae_34_5_4_tray_11_spec_005,,,
cicindelidae_34_5_4_tray_11_spec_006,,,
cicindelidae_34_5_4_tray_11_spec_008,,,
cicindelidae_34_5_4_tray_11_spec_009,,,
cicindelidae_34_5_4_tray_11_spec_010,,,
cicindelidae_34_5_4_tray_11_spec_012,,,
cicindelidae_34_5_4_tray_11_spec_013,,,
cicindelidae_34_5_4_tray_11_spec_014,,,
cicindelidae_34_5_4_tray_11_spec_015,,,
cicindelidae_34_5_4_tray_11_spec_016,,,
cicindelidae_34_5_4_tray_11_spec_017,,,
cicindelidae_34_5_4_tray_11_spec_018,,,
cicindelidae_34_5_4_tray_11_spec_019,,,
cicindelidae_34_5_4_tray_11_spec_020,,,
cicindelidae_34_5_4_tray_11_spec_022,,,
cicindelidae_34_5_4_tray_11_spec_023,,,
cicindelidae_34_5_4_tray_11_spec_024,,,
cicindelidae_34_5_4_tray_11_spec_025,,,
cicindelidae_34_5_4_tray_11_spec_026,,,
cicindelidae_34_5_4_tray_11_spec_027,,,
cicindelidae_34_5_4_tray_11_spec_028,,,
cicindelidae_34_5_4_tray_11_spec_029,,,
cicindelidae_34_5_4_tray_11_spec_030,,,
cicindelidae_34_5_4_tray_11_spec_031,,,
cicindelidae_34_5_4_tray_11_spec_032,,,
cicindelidae_34_5_4_tray_11_spec_033,,,
cicindelidae_34_5_4_tray_11_spec_034,,,
cicindelidae_34_5_4_tray_11_spec_035,,,
cicindelidae_34_5_4_tray_11_spec_037,,,
cicindelidae_34_5_4_tray_11_spec_038,,,
cicindelidae_34_5_4_tray_11_spec_039,,,
cicindelidae_34_5_4_tray_11_spec_040,,,
cicindelidae_34_5_4_tray_11_spec_041,,,
cicindelidae_34_5_4_tray_11_spec_042,,,
cicindelidae_34_5_4_tray_12_spec_008,,,
cicindelidae_34_5_4_tray_12_spec_009,,,
cicindelidae_34_5_4_tray_12_spec_013,,,
cicindelidae_34_5_4_tray_12_spec_016,,,
cicindelidae_34_5_4_tray_12_spec_017,,,
cicindelidae_34_5_4_tray_12_spec_036,,,
cicindelidae_34_5_4_tray_12_spec_038,,,
cicindelidae_34_5_4_tray_13_spec_003,,,
cicindelidae_34_5_4_tray_13_spec_004,,,
cicindelidae_34_5_4_tray_13_spec_005,,,
cicindelidae_34_5_4_tray_13_spec_006,,,
cicindelidae_34_5_4_tray_13_spec_007,,,
cicindelidae_34_5_4_tray_13_spec_009,,,
cicindelidae_34_5_4_tray_13_spec_010,,,
cicindelidae_34_5_4_tray_13_spec_012,,,
cicindelidae_34_5_4_tray_13_spec_013,,,
cicindelidae_34_5_4_tray_13_spec_014,,,
cicindelidae_34_5_4_tray_13_spec_015,,,
cicindelidae_34_5_4_tray_13_spec_016,,,
cicindelidae_34_5_4_tray_13_spec_017,,,
cicindelidae_34_5_4_tray_13_spec_018,,,
cicindelidae_34_5_4_tray_13_spec_019,,,
cicindelidae_34_5_4_tray_13_spec_020,,,
cicindelidae_34_5_4_tray_13_spec_021,,,
cicindelidae_34_5_4_tray_13_spec_023,,,
cicindelidae_34_5_4_tray_13_spec_024,,,
cicindelidae_34_5_4_tray_13_spec_025,,,
cicindelidae_34_5_4_tray_13_spec_026,,,
cicindelidae_34_5_4_tray_13_spec_027,,,
cicindelidae_34_5_4_tray_13_spec_028,,,
cicindelidae_34_5_4_tray_13_spec_029,,,
cicindelidae_34_5_4_tray_13_spec_030,,,
cicindelidae_34_5_4_tray_13_spec_031,,,
cicindelidae_34_5_4_tray_13_spec_032,,,
cicindelidae_34_5_4_tray_13_spec_033,,,
cicindelidae_34_5_4_tray_13_spec_034,,,
cicindelidae_34_5_4_tray_13_spec_035,,,
cicindelidae_34_5_4_tray_13_spec_036,,,
cicindelidae_34_5_4_tray_13_spec_037,,,
cicindelidae_34_5_4_tray_13_spec_043,,,
cicindelidae_34_5_4_tray_14_spec_005,,,
cicindelidae_34_5_4_tray_14_spec_006,,,
cicindelidae_34_5_4_tray_14_spec_025,,,
cicindelidae_34_5_4_tray_14_spec_027,,,
cicindelidae_34_5_4_tray_16_spec_003,,,
cicindelidae_34_5_4_tray_16_spec_005,,,
cicindelidae_34_5_4_tray_16_spec_006,,,
cicindelidae_34_5_4_tray_16_spec_007,,,
cicindelidae_34_5_4_tray_16_spec_008,,,
cicindelidae_34_5_4_tray_16_spec_011,,,
cicindelidae_34_5_4_tray_16_spec_012,,,
cicindelidae_34_5_4_tray_16_spec_015,,,
cicindelidae_34_5_4_tray_16_spec_016,,,
cicindelidae_34_5_4_tray_16_spec_019,,,
cicindelidae_34_5_4_tray_16_spec_021,,,
cicindelidae_34_5_4_tray_16_spec_022,,,
cicindelidae_34_5_4_tray_16_spec_023,,,
cicindelidae_34_5_4_tray_16_spec_024,,,
cicindelidae_34_5_4_tray_16_spec_025,,,
cicindelidae_34_5_4_tray_16_spec_026,,,
cicindelidae_34_5_4_tray_16_spec_027,,,
cicindelidae_34_5_4_tray_16_spec_028,,,
cicindelidae_34_5_4_tray_16_spec_029,,,
cicindelidae_34_5_4_tray_16_spec_030,,,
cicindelidae_34_5_4_tray_16_spec_031,,,
cicindelidae_34_5_4_tray_16_spec_032,,,
cicindelidae_34_5_4_tray_16_spec_033,,,
cicindelidae_34_5_4_tray_16_spec_034,,,
cicindelidae_34_5_4_tray_16_spec_035,,,
cicindelidae_34_5_4_tray_16_spec_036,,,
cicindelidae_34_5_4_tray_16_spec_037,,,
cicindelidae_34_5_4_tray_16_spec_039,,,
cicindelidae_34_5_4_tray_16_spec_040,,,
cicindelidae_34_5_4_tray_16_spec_041,,,
cicindelidae_34_5_4_tray_16_spec_042,,,
cicindelidae_34_5_4_tray_16_spec_043,,,
cicindelidae_34_5_5_tray_01_spec_002,,,
cicindelidae_34_5_5_tray_01_spec_003,,,
cicindelidae_34_5_5_tray_01_spec_004,,,
cicindelidae_34_5_5_tray_01_spec_005,,,
cicindelidae_34_5_5_tray_01_spec_006,,,
cicindelidae_34_5_5_tray_01_spec_007,,,
cicindelidae_34_5_5_tray_01_spec_008,,,
cicindelidae_34_5_5_tray_01_spec_009,,,
cicindelidae_34_5_5_tray_01_spec_010,,,
cicindelidae_34_5_5_tray_01_spec_011,,,
cicindelidae_34_5_5_tray_01_spec_012,,,
cicindelidae_34_5_5_tray_01_spec_013,,,
cicindelidae_34_5_5_tray_01_spec_014,,,
cicindelidae_34_5_5_tray_01_spec_015,,,
cicindelidae_34_5_5_tray_01_spec_017,,,
cicindelidae_34_5_5_tray_01_spec_018,,,
cicindelidae_34_5_5_tray_01_spec_019,,,
cicindelidae_34_5_5_tray_01_spec_020,,,
cicindelidae_34_5_5_tray_01_spec_021,,,
cicindelidae_34_5_5_tray_01_spec_022,,,
cicindelidae_34_5_5_tray_01_spec_023,,,
cicindelidae_34_5_5_tray_01_spec_024,,,
cicindelidae_34_5_5_tray_01_spec_025,,,
cicindelidae_34_5_5_tray_01_spec_026,,,
cicindelidae_34_5_5_tray_01_spec_027,,,
cicindelidae_34_5_5_tray_01_spec_028,,,
cicindelidae_34_5_5_tray_01_spec_029,,,
cicindelidae_34_5_5_tray_01_spec_030,,,
cicindelidae_34_5_5_tray_01_spec_033,,,
cicindelidae_34_5_5_tray_01_spec_034,,,
cicindelidae_34_5_5_tray_01_spec_035,,,
cicindelidae_34_5_5_tray_01_spec_036,,,
cicindelidae_34_5_5_tray_01_spec_038,,,
cicindelidae_34_5_5_tray_01_spec_039,,,
cicindelidae_34_5_5_tray_01_spec_040,,,
cicindelidae_34_5_5_tray_01_spec_041,,,
cicindelidae_34_5_5_tray_02_spec_010,,,
cicindelidae_34_5_5_tray_02_spec_014,,,
cicindelidae_34_5_5_tray_02_spec_017,,,
cicindelidae_34_5_5_tray_02_spec_018,,,
cicindelidae_34_5_5_tray_02_spec_019,,,
cicindelidae_34_5_5_tray_02_spec_020,,,
cicindelidae_34_5_5_tray_02_spec_021,,,
cicindelidae_34_5_5_tray_03_spec_002,,,
cicindelidae_34_5_5_tray_03_spec_003,,,
cicindelidae_34_5_5_tray_03_spec_005,,,
cicindelidae_34_5_5_tray_03_spec_006,,,
cicindelidae_34_5_5_tray_03_spec_007,,,
cicindelidae_34_5_5_tray_03_spec_008,,,
cicindelidae_34_5_5_tray_03_spec_009,,,
cicindelidae_34_5_5_tray_03_spec_010,,,
cicindelidae_34_5_5_tray_03_spec_011,,,
cicindelidae_34_5_5_tray_03_spec_014,,,
cicindelidae_34_5_5_tray_03_spec_015,,,
cicindelidae_34_5_5_tray_03_spec_017,,,
cicindelidae_34_5_5_tray_03_spec_018,,,
cicindelidae_34_5_5_tray_03_spec_020,,,
cicindelidae_34_5_5_tray_03_spec_021,,,
cicindelidae_34_5_5_tray_03_spec_024,,,
cicindelidae_34_5_5_tray_03_spec_025,,,
cicindelidae_34_5_5_tray_03_spec_026,,,
cicindelidae_34_5_5_tray_03_spec_027,,,
cicindelidae_34_5_5_tray_03_spec_028,,,
cicindelidae_34_5_5_tray_03_spec_030,,,
cicindelidae_34_5_5_tray_03_spec_031,,,
cicindelidae_34_5_5_tray_03_spec_032,,,
cicindelidae_34_5_5_tray_03_spec_033,,,
cicindelidae_34_5_5_tray_03_spec_034,,,
cicindelidae_34_5_5_tray_03_spec_035,,,
cicindelidae_34_5_5_tray_04_spec_002,,,
cicindelidae_34_5_5_tray_04_spec_003,,,
cicindelidae_34_5_5_tray_04_spec_004,,,
cicindelidae_34_5_5_tray_04_spec_005,,,
cicindelidae_34_5_5_tray_04_spec_006,,,
cicindelidae_34_5_5_tray_04_spec_007,,,
cicindelidae_34_5_5_tray_04_spec_008,,,
cicindelidae_34_5_5_tray_04_spec_009,,,
cicindelidae_34_5_5_tray_04_spec_010,,,
cicindelidae_34_5_5_tray_04_spec_011,,,
cicindelidae_34_5_5_tray_04_spec_012,,,
cicindelidae_34_5_5_tray_04_spec_013,,,
cicindelidae_34_5_5_tray_04_spec_014,,,
cicindelidae_34_5_5_tray_04_spec_015,,,
cicindelidae_34_5_5_tray_04_spec_016,,,
cicindelidae_34_5_5_tray_04_spec_017,,,
cicindelidae_34_5_5_tray_04_spec_018,,,
cicindelidae_34_5_5_tray_04_spec_019,,,
cicindelidae_34_5_5_tray_04_spec_020,,,
cicindelidae_34_5_5_tray_04_spec_021,,,
cicindelidae_34_5_5_tray_04_spec_022,,,
cicindelidae_34_5_5_tray_04_spec_023,,,
cicindelidae_34_5_5_tray_04_spec_024,,,
cicindelidae_34_5_5_tray_04_spec_025,,,
cicindelidae_34_5_5_tray_04_spec_026,,,
cicindelidae_34_5_5_tray_04_spec_027,,,
cicindelidae_34_5_5_tray_04_spec_028,,,
cicindelidae_34_5_5_tray_04_spec_029,,,
cicindelidae_34_5_5_tray_04_spec_030,,,
cicindelidae_34_5_5_tray_04_spec_031,,,
cicindelidae_34_5_5_tray_04_spec_032,,,
cicindelidae_34_5_5_tray_04_spec_033,,,
cicindelidae_34_5_5_tray_04_spec_034,,,
cicindelidae_34_5_5_tray_04_spec_035,,,
cicindelidae_34_5_5_tray_04_spec_036,,,
cicindelidae_34_5_5_tray_04_spec_037,,,
cicindelidae_34_5_5_tray_04_spec_038,,,
cicindelidae_34_5_5_tray_04_spec_039,,,
cicindelidae_34_5_5_tray_04_spec_040,,,
cicindelidae_34_5_5_tray_04_spec_041,,,
cicindelidae_34_5_5_tray_04_spec_042,,,
cicindelidae_34_5_5_tray_05_spec_003,,,
cicindelidae_34_5_5_tray_05_spec_004,,,
cicindelidae_34_5_5_tray_05_spec_005,,,
cicindelidae_34_5_5_tray_05_spec_006,,,
cicindelidae_34_5_5_tray_05_spec_007,,,
cicindelidae_34_5_5_tray_05_spec_008,,,
cicindelidae_34_5_5_tray_05_spec_009,,,
cicindelidae_34_5_5_tray_05_spec_013,,,
cicindelidae_34_5_5_tray_05_spec_017,,,
cicindelidae_34_5_5_tray_05_spec_018,,,
cicindelidae_34_5_5_tray_05_spec_019,,,
cicindelidae_34_5_5_tray_05_spec_021,,,
cicindelidae_34_5_5_tray_06_spec_001,,,
cicindelidae_34_5_5_tray_06_spec_003,,,
cicindelidae_34_5_5_tray_06_spec_004,,,
cicindelidae_34_5_5_tray_06_spec_005,,,
cicindelidae_34_5_5_tray_06_spec_007,,,
cicindelidae_34_5_5_tray_06_spec_008,,,
cicindelidae_34_5_5_tray_06_spec_009,,,
cicindelidae_34_5_5_tray_06_spec_010,,,
cicindelidae_34_5_5_tray_06_spec_011,,,
cicindelidae_34_5_5_tray_06_spec_012,,,
cicindelidae_34_5_5_tray_06_spec_013,,,
cicindelidae_34_5_5_tray_06_spec_014,,,
cicindelidae_34_5_5_tray_06_spec_015,,,
cicindelidae_34_5_5_tray_06_spec_016,,,
cicindelidae_34_5_5_tray_06_spec_017,,,
cicindelidae_34_5_5_tray_06_spec_018,,,
cicindelidae_34_5_5_tray_06_spec_019,,,
cicindelidae_34_5_5_tray_06_spec_021,,,
cicindelidae_34_5_5_tray_06_spec_022,,,
cicindelidae_34_5_5_tray_06_spec_023,,,
cicindelidae_34_5_5_tray_06_spec_024,,,
cicindelidae_34_5_5_tray_06_spec_026,,,
cicindelidae_34_5_5_tray_06_spec_027,,,
cicindelidae_34_5_5_tray_06_spec_028,,,
cicindelidae_34_5_5_tray_06_spec_029,,,
cicindelidae_34_5_5_tray_06_spec_030,,,
cicindelidae_34_5_5_tray_07_spec_010,,,
cicindelidae_34_5_5_tray_07_spec_012,,,
cicindelidae_34_5_5_tray_07_spec_014,,,
cicindelidae_34_5_5_tray_07_spec_015,,,
cicindelidae_34_5_5_tray_07_spec_018,,,
cicindelidae_34_5_5_tray_07_spec_020,,,
cicindelidae_34_5_5_tray_07_spec_021,,,
cicindelidae_34_5_5_tray_07_spec_022,,,
cicindelidae_34_5_5_tray_07_spec_023,,,
cicindelidae_34_5_5_tray_07_spec_025,,,
cicindelidae_34_5_5_tray_07_spec_026,,,
cicindelidae_34_5_5_tray_07_spec_027,,,
cicindelidae_34_5_5_tray_07_spec_031,,,
cicindelidae_34_5_5_tray_07_spec_034,,,
cicindelidae_34_5_5_tray_07_spec_035,,,
cicindelidae_34_5_5_tray_07_spec_036,,,
cicindelidae_34_5_5_tray_07_spec_037,,,
cicindelidae_34_5_5_tray_07_spec_038,,,
cicindelidae_34_5_5_tray_07_spec_040,,,
cicindelidae_34_5_5_tray_08_spec_002,,,
cicindelidae_34_5_5_tray_08_spec_003,,,
cicindelidae_34_5_5_tray_08_spec_004,,,
cicindelidae_34_5_5_tray_08_spec_005,,,
cicindelidae_34_5_5_tray_08_spec_006,,,
cicindelidae_34_5_5_tray_08_spec_007,,,
cicindelidae_34_5_5_tray_08_spec_008,,,
cicindelidae_34_5_5_tray_08_spec_016,,,
cicindelidae_34_5_5_tray_08_spec_017,,,
cicindelidae_34_5_5_tray_08_spec_018,,,
cicindelidae_34_5_5_tray_08_spec_019,,,
cicindelidae_34_5_5_tray_08_spec_021,,,
cicindelidae_34_5_5_tray_08_spec_022,,,
cicindelidae_34_5_5_tray_08_spec_023,,,
cicindelidae_34_5_5_tray_08_spec_024,,,
cicindelidae_34_5_5_tray_08_spec_025,,,
cicindelidae_34_5_5_tray_08_spec_026,,,
cicindelidae_34_5_5_tray_08_spec_028,,,
cicindelidae_34_5_5_tray_08_spec_029,,,
cicindelidae_34_5_5_tray_08_spec_030,,,
cicindelidae_34_5_5_tray_08_spec_031,,,
cicindelidae_34_5_5_tray_08_spec_038,,,
cicindelidae_34_5_5_tray_08_spec_039,,,
cicindelidae_34_5_5_tray_08_spec_042,,,
cicindelidae_34_5_5_tray_09_spec_002,,,
cicindelidae_34_5_5_tray_09_spec_003,,,
cicindelidae_34_5_5_tray_09_spec_004,,,
cicindelidae_34_5_5_tray_09_spec_005,,,
cicindelidae_34_5_5_tray_09_spec_006,,,
cicindelidae_34_5_5_tray_09_spec_007,,,
